date,home_team,away_team,home_team_continent,away_team_continent,tournament,home_team_result
1996-12-06,China PR,Uzbekistan,Asia,Asia,AFC Asian Cup,Lose
1996-12-06,Japan,Syria,Asia,Asia,AFC Asian Cup,Win
1996-12-07,Korea Republic,Indonesia,Asia,Asia,AFC Asian Cup,Win
1996-12-07,United Arab Emirates,Kuwait,Asia,Asia,AFC Asian Cup,Win
1996-12-08,Guatemala,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
1996-12-08,Lebanon,Georgia,Asia,Europe,Friendly,Win
1996-12-08,Saudi Arabia,Iraq,Asia,Asia,AFC Asian Cup,Win
1996-12-08,Thailand,IR Iran,Asia,Asia,AFC Asian Cup,Lose
1996-12-09,Japan,Uzbekistan,Asia,Asia,AFC Asian Cup,Win
1996-12-09,Syria,China PR,Asia,Asia,AFC Asian Cup,Lose
1996-12-10,Kuwait,Korea Republic,Asia,Asia,AFC Asian Cup,Win
1996-12-10,United Arab Emirates,Indonesia,Asia,Asia,AFC Asian Cup,Win
1996-12-11,Czech Republic,Nigeria,Europe,Africa,King Hassan II Tournament,Win
1996-12-11,Iraq,Thailand,Asia,Asia,AFC Asian Cup,Win
1996-12-11,Morocco,Croatia,Africa,Europe,King Hassan II Tournament,Lose
1996-12-11,Saudi Arabia,IR Iran,Asia,Asia,AFC Asian Cup,Lose
1996-12-12,Croatia,Czech Republic,Europe,Europe,King Hassan II Tournament,Win
1996-12-12,Japan,China PR,Asia,Asia,AFC Asian Cup,Win
1996-12-12,Morocco,Nigeria,Africa,Africa,King Hassan II Tournament,Win
1996-12-12,Uzbekistan,Syria,Asia,Asia,AFC Asian Cup,Lose
1996-12-14,Belgium,Netherlands,Europe,Europe,FIFA World Cup qualification,Lose
1996-12-14,Cyprus,Bulgaria,Europe,Europe,FIFA World Cup qualification,Lose
1996-12-14,Kenya,Zambia,Africa,Africa,Friendly,Win
1996-12-14,North Macedonia,Romania,Europe,Europe,FIFA World Cup qualification,Lose
1996-12-14,Northern Ireland,Albania,Europe,Europe,FIFA World Cup qualification,Win
1996-12-14,Portugal,Germany,Europe,Europe,FIFA World Cup qualification,Draw
1996-12-14,USA,Costa Rica,North America,North America,FIFA World Cup qualification,Win
1996-12-14,Wales,Turkey,Europe,Europe,FIFA World Cup qualification,Draw
1996-12-15,Argentina,Chile,South America,South America,FIFA World Cup qualification,Draw
1996-12-15,Bolivia,Paraguay,South America,South America,FIFA World Cup qualification,Draw
1996-12-15,El Salvador,Canada,North America,North America,FIFA World Cup qualification,Lose
1996-12-15,Israel,Luxembourg,Europe,Europe,FIFA World Cup qualification,Win
1996-12-15,Kenya,Zambia,Africa,Africa,Friendly,Lose
1996-12-15,Kuwait,Japan,Asia,Asia,AFC Asian Cup,Win
1996-12-15,Panama,Cuba,North America,North America,FIFA World Cup qualification,Win
1996-12-15,United Arab Emirates,Iraq,Asia,Asia,AFC Asian Cup,Win
1996-12-15,Uruguay,Peru,South America,South America,FIFA World Cup qualification,Win
1996-12-15,Venezuela,Colombia,South America,South America,FIFA World Cup qualification,Lose
1996-12-16,Korea Republic,IR Iran,Asia,Asia,AFC Asian Cup,Lose
1996-12-16,Saudi Arabia,China PR,Asia,Asia,AFC Asian Cup,Win
1996-12-18,Brazil,Bosnia and Herzegovina,South America,Europe,Friendly,Win
1996-12-18,Malta,Spain,Europe,Europe,FIFA World Cup qualification,Lose
1996-12-19,IR Iran,Saudi Arabia,Asia,Asia,AFC Asian Cup,Lose
1996-12-19,United Arab Emirates,Kuwait,Asia,Asia,AFC Asian Cup,Win
1996-12-20,Burkina Faso,Gabon,Africa,Africa,Friendly,Draw
1996-12-21,Costa Rica,Trinidad and Tobago,North America,South America,FIFA World Cup qualification,Win
1996-12-21,Guatemala,USA,North America,North America,FIFA World Cup qualification,Draw
1996-12-21,IR Iran,Kuwait,Asia,Asia,AFC Asian Cup,Win
1996-12-21,United Arab Emirates,Saudi Arabia,Asia,Asia,AFC Asian Cup,Lose
1996-12-21,Zimbabwe,Tanzania,Africa,Africa,Friendly,Draw
1996-12-22,Benin,Gabon,Africa,Africa,Friendly,Draw
1996-12-22,Burkina Faso,Ghana,Africa,Africa,Friendly,Win
1996-12-24,Benin,Ghana,Africa,Africa,Friendly,Draw
1996-12-25,Benin,Burkina Faso,Africa,Africa,Friendly,Draw
1996-12-25,Gabon,Ghana,Africa,Africa,Friendly,Draw
1996-12-27,Benin,Burkina Faso,Africa,Africa,Friendly,Win
1997-01-04,Chile,Armenia,South America,Europe,Friendly,Win
1997-01-04,Tunisia,Algeria,Africa,Africa,Friendly,Draw
1997-01-05,Egypt,Belarus,Africa,Europe,Friendly,Win
1997-01-06,Paraguay,Armenia,South America,Europe,Friendly,Win
1997-01-06,Togo,Ghana,Africa,Africa,Friendly,Win
1997-01-08,Côte d'Ivoire,Guinea,Africa,Africa,Friendly,Win
1997-01-11,Namibia,Liberia,Africa,Africa,FIFA World Cup qualification,Draw
1997-01-11,Sierra Leone,Gabon,Africa,Africa,FIFA World Cup qualification,Win
1997-01-11,Zambia,South Africa,Africa,Africa,FIFA World Cup qualification,Draw
1997-01-12,Bolivia,Ecuador,South America,South America,FIFA World Cup qualification,Win
1997-01-12,Burkina Faso,Guinea,Africa,Africa,FIFA World Cup qualification,Lose
1997-01-12,Cameroon,Angola,Africa,Africa,FIFA World Cup qualification,Draw
1997-01-12,Ghana,Morocco,Africa,Africa,FIFA World Cup qualification,Draw
1997-01-12,Kenya,Nigeria,Africa,Africa,FIFA World Cup qualification,Draw
1997-01-12,Lebanon,Algeria,Asia,Africa,Friendly,Draw
1997-01-12,Peru,Chile,South America,South America,FIFA World Cup qualification,Win
1997-01-12,Tunisia,Egypt,Africa,Africa,FIFA World Cup qualification,Win
1997-01-12,Uruguay,Argentina,South America,South America,FIFA World Cup qualification,Draw
1997-01-12,Venezuela,Paraguay,South America,South America,FIFA World Cup qualification,Lose
1997-01-12,Zimbabwe,Togo,Africa,Africa,FIFA World Cup qualification,Win
1997-01-17,USA,Peru,North America,South America,USA Cup,Lose
1997-01-18,Australia,New Zealand,Oceania,Oceania,Friendly,Win
1997-01-18,Korea Republic,Norway,Asia,Europe,Friendly,Win
1997-01-19,Benin,Togo,Africa,Africa,Friendly,Draw
1997-01-19,Mozambique,Zimbabwe,Africa,Africa,Friendly,Lose
1997-01-19,USA,Mexico,North America,North America,USA Cup,Lose
1997-01-22,Australia,Korea Republic,Oceania,Asia,Friendly,Win
1997-01-22,Israel,Greece,Europe,Europe,Friendly,Draw
1997-01-22,Italy,Northern Ireland,Europe,Europe,Friendly,Win
1997-01-22,Mexico,Peru,North America,South America,USA Cup,Draw
1997-01-22,New Zealand,Norway,Oceania,Europe,Friendly,Lose
1997-01-22,Portugal,France,Europe,Europe,Friendly,Lose
1997-01-25,Australia,Norway,Oceania,Europe,Friendly,Win
1997-01-25,Korea Republic,New Zealand,Asia,Oceania,Friendly,Win
1997-01-25,Malawi,Zambia,Africa,Africa,African Cup of Nations qualification,Lose
1997-01-26,Cameroon,Namibia,Africa,Africa,African Cup of Nations qualification,Win
1997-01-26,Chile,Honduras,South America,North America,Friendly,Win
1997-01-26,Guinea,Tunisia,Africa,Africa,African Cup of Nations qualification,Win
1997-01-26,Côte d'Ivoire,Benin,Africa,Africa,African Cup of Nations qualification,Win
1997-01-26,Lebanon,Estonia,Asia,Europe,Friendly,Win
1997-01-26,Liberia,Togo,Africa,Africa,African Cup of Nations qualification,Lose
1997-01-26,Mali,Algeria,Africa,Africa,African Cup of Nations qualification,Win
1997-01-26,Mozambique,Mauritius,Africa,Africa,African Cup of Nations qualification,Win
1997-01-26,Eswatini,Lesotho,Africa,Africa,Friendly,Win
1997-01-26,Zimbabwe,Ghana,Africa,Africa,African Cup of Nations qualification,Draw
1997-01-29,China PR,USA,Asia,North America,Friendly,Win
1997-02-01,China PR,USA,Asia,North America,Friendly,Draw
1997-02-02,Bolivia,Slovakia,South America,Europe,Friendly,Lose
1997-02-02,Lebanon,Jordan,Asia,Asia,Friendly,Win
1997-02-05,Costa Rica,Slovakia,North America,Europe,Friendly,Draw
1997-02-05,Mexico,Ecuador,North America,South America,Friendly,Win
1997-02-07,Jordan,Lebanon,Asia,Asia,Friendly,Draw
1997-02-08,Colombia,Slovakia,South America,Europe,Friendly,Win
1997-02-09,Lebanon,Jordan,Asia,Asia,Friendly,Draw
1997-02-09,Thailand,Japan,Asia,Asia,King's Cup,Draw
1997-02-10,Russia,Switzerland,Europe,Europe,Lunar New Year Cup,Win
1997-02-11,Estonia,Scotland,Europe,Europe,FIFA World Cup qualification,Draw
1997-02-11,Northern Ireland,Belgium,Europe,Europe,Friendly,Win
1997-02-11,Thailand,Sweden,Asia,Europe,King's Cup,Draw
1997-02-11,Wales,Republic of Ireland,Europe,Europe,Friendly,Draw
1997-02-12,Bolivia,Chile,South America,South America,FIFA World Cup qualification,Draw
1997-02-12,Colombia,Argentina,South America,South America,FIFA World Cup qualification,Lose
1997-02-12,Ecuador,Uruguay,South America,South America,FIFA World Cup qualification,Win
1997-02-12,England,Italy,Europe,Europe,FIFA World Cup qualification,Lose
1997-02-12,Jamaica,Venezuela,North America,South America,Friendly,Draw
1997-02-12,Paraguay,Peru,South America,South America,FIFA World Cup qualification,Win
1997-02-12,Spain,Malta,Europe,Europe,FIFA World Cup qualification,Win
1997-02-12,Turkey,Finland,Europe,Europe,Friendly,Draw
1997-02-13,Japan,Sweden,Asia,Europe,King's Cup,Lose
1997-02-14,Cyprus,Latvia,Europe,Europe,Cyprus International Tournament,Win
1997-02-14,Lithuania,Poland,Europe,Europe,Cyprus International Tournament,Draw
1997-02-15,Cyprus,Poland,Europe,Europe,Cyprus International Tournament,Lose
1997-02-15,Latvia,Lithuania,Europe,Europe,Cyprus International Tournament,Win
1997-02-15,Tonga,Solomon Islands,Africa,Oceania,FIFA World Cup qualification,Lose
1997-02-16,Iraq,Jordan,Asia,Asia,Friendly,Win
1997-02-16,Senegal,Mali,Africa,Africa,Friendly,Draw
1997-02-16,Thailand,Sweden,Asia,Europe,King's Cup,Lose
1997-02-17,Cyprus,Lithuania,Europe,Europe,Cyprus International Tournament,Win
1997-02-17,Fiji,Solomon Islands,Oceania,Oceania,Friendly,Lose
1997-02-17,Latvia,Poland,Europe,Europe,Cyprus International Tournament,Lose
1997-02-18,Kuwait,Egypt,Asia,Africa,Friendly,Win
1997-02-19,Costa Rica,Venezuela,North America,South America,Friendly,Win
1997-02-19,Greece,Portugal,Europe,Europe,Friendly,Draw
1997-02-21,Botswana,Eswatini,Africa,Africa,Friendly,Draw
1997-02-21,China PR,Singapore,Asia,Asia,Dunhill Cup,Win
1997-02-21,Fiji,Solomon Islands,Oceania,Oceania,Friendly,Win
1997-02-21,Jamaica,Bermuda,North America,North America,CFU Caribbean Cup qualification,Win
1997-02-21,Malaysia,Finland,Asia,Europe,Dunhill Cup,Win
1997-02-22,Bosnia and Herzegovina,Vietnam,Europe,Asia,Dunhill Cup,Win
1997-02-22,Hong Kong,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
1997-02-22,Indonesia,Zimbabwe,Asia,Africa,Dunhill Cup,Draw
1997-02-23,Benin,Algeria,Africa,Africa,African Cup of Nations qualification,Draw
1997-02-23,Botswana,Lesotho,Africa,Africa,Friendly,Lose
1997-02-23,China PR,Finland,Asia,Europe,Dunhill Cup,Win
1997-02-23,Ethiopia,Egypt,Africa,Africa,African Cup of Nations qualification,Draw
1997-02-23,Jamaica,Bermuda,North America,North America,CFU Caribbean Cup qualification,Win
1997-02-23,Malaysia,Singapore,Asia,Asia,Dunhill Cup,Draw
1997-02-23,Mali,Côte d'Ivoire,Africa,Africa,African Cup of Nations qualification,Lose
1997-02-23,Mauritius,Zambia,Africa,Africa,African Cup of Nations qualification,Draw
1997-02-23,Tanzania,Liberia,Africa,Africa,African Cup of Nations qualification,Draw
1997-02-23,Zimbabwe,Angola,Africa,Africa,African Cup of Nations qualification,Win
1997-02-24,Bosnia and Herzegovina,Zimbabwe,Europe,Africa,Dunhill Cup,Draw
1997-02-24,Indonesia,Vietnam,Asia,Asia,Dunhill Cup,Win
1997-02-25,Malaysia,China PR,Asia,Asia,Dunhill Cup,Lose
1997-02-25,Singapore,Finland,Asia,Europe,Dunhill Cup,Lose
1997-02-26,Bosnia and Herzegovina,Indonesia,Europe,Asia,Dunhill Cup,Win
1997-02-26,Brazil,Poland,South America,Europe,Friendly,Win
1997-02-26,France,Netherlands,Europe,Europe,Friendly,Win
1997-02-26,Israel,Germany,Europe,Europe,Friendly,Lose
1997-02-26,Vietnam,Zimbabwe,Asia,Africa,Dunhill Cup,Lose
1997-02-28,China PR,Zimbabwe,Asia,Africa,Dunhill Cup,Win
1997-02-28,Malaysia,Bosnia and Herzegovina,Asia,Europe,Dunhill Cup,Lose
1997-03-01,Azerbaijan,Estonia,Europe,Europe,Friendly,Lose
1997-03-01,Botswana,Malawi,Africa,Africa,COSAFA Cup qualification,Lose
1997-03-01,Solomon Islands,Tonga,Oceania,Africa,FIFA World Cup qualification,Win
1997-03-02,Bosnia and Herzegovina,China PR,Europe,Asia,Dunhill Cup,Lose
1997-03-02,Jamaica,USA,North America,North America,FIFA World Cup qualification,Draw
1997-03-02,Lesotho,Zambia,Africa,Africa,COSAFA Cup qualification,Lose
1997-03-02,Mexico,Canada,North America,North America,FIFA World Cup qualification,Win
1997-03-02,Saudi Arabia,Syria,Asia,Asia,Friendly,Win
1997-03-02,Thailand,Korea Republic,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-03,Eswatini,Mozambique,Africa,Africa,COSAFA Cup qualification,Lose
1997-03-06,Bahrain,Oman,Asia,Asia,Friendly,Win
1997-03-09,Costa Rica,Cameroon,North America,Africa,Friendly,Win
1997-03-09,Saudi Arabia,Indonesia,Asia,Asia,Friendly,Win
1997-03-09,Thailand,Hong Kong,Asia,Asia,FIFA World Cup qualification,Win
1997-03-12,Cyprus,Greece,Europe,Europe,Friendly,Lose
1997-03-12,Czech Republic,Poland,Europe,Europe,Friendly,Win
1997-03-12,Israel,Sweden,Europe,Europe,Friendly,Lose
1997-03-12,North Macedonia,Australia,Europe,Oceania,Friendly,Lose
1997-03-12,Saudi Arabia,Indonesia,Asia,Asia,Friendly,Win
1997-03-13,El Salvador,Guatemala,North America,North America,Friendly,Draw
1997-03-14,St. Lucia,St. Vincent and the Grenadines,North America,North America,CFU Caribbean Cup qualification,Win
1997-03-15,Thailand,Japan,Asia,Asia,Friendly,Win
1997-03-16,Costa Rica,Mexico,North America,North America,FIFA World Cup qualification,Draw
1997-03-16,Malaysia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
1997-03-16,Namibia,Zimbabwe,Africa,Africa,COSAFA Cup qualification,Win
1997-03-16,USA,Canada,North America,North America,FIFA World Cup qualification,Win
1997-03-18,Austria,Slovenia,Europe,Europe,Friendly,Lose
1997-03-18,Bangladesh,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-18,Kuwait,Bahrain,Asia,Asia,Friendly,Win
1997-03-18,Malaysia,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Draw
1997-03-19,Malta,Hungary,Europe,Europe,Friendly,Lose
1997-03-19,United Arab Emirates,Lebanon,Asia,Asia,Friendly,Win
1997-03-20,Bangladesh,Saudi Arabia,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-20,Malaysia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
1997-03-22,Azerbaijan,Turkmenistan,Europe,Asia,Friendly,Win
1997-03-23,Bolivia,Jamaica,South America,North America,Friendly,Win
1997-03-23,Costa Rica,USA,North America,North America,FIFA World Cup qualification,Win
1997-03-23,Nepal,Macau,Asia,Asia,FIFA World Cup qualification,Draw
1997-03-23,Oman,Japan,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-23,Panama,Belize,North America,North America,UNCAF Cup,Draw
1997-03-25,Guatemala,Ecuador,North America,South America,Friendly,Draw
1997-03-25,Macau,Japan,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-25,Oman,Nepal,Asia,Asia,FIFA World Cup qualification,Win
1997-03-27,Nepal,Japan,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-27,Oman,Macau,Asia,Asia,FIFA World Cup qualification,Win
1997-03-27,Saudi Arabia,Bangladesh,Asia,Asia,FIFA World Cup qualification,Win
1997-03-29,Albania,Ukraine,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-29,Croatia,Denmark,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,Cyprus,Russia,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,England,Mexico,Europe,North America,Friendly,Win
1997-03-29,Italy,Moldova,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Netherlands,San Marino,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Northern Ireland,Portugal,Europe,Europe,FIFA World Cup qualification,Draw
1997-03-29,Romania,Liechtenstein,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Saudi Arabia,Malaysia,Asia,Asia,FIFA World Cup qualification,Win
1997-03-29,Scotland,Estonia,Europe,Europe,FIFA World Cup qualification,Win
1997-03-29,Sierra Leone,Senegal,Africa,Africa,Friendly,Win
1997-03-29,Tanzania,Burkina Faso,Africa,Africa,Friendly,Win
1997-03-29,United Arab Emirates,Norway,Asia,Europe,Friendly,Lose
1997-03-29,Wales,Belgium,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-30,Belize,Panama,North America,North America,UNCAF Cup,Lose
1997-03-30,China PR,Iraq,Asia,Asia,Nehru Cup,Lose
1997-03-30,Gabon,Togo,Africa,Africa,Friendly,Win
1997-03-30,Georgia,Armenia,Europe,Europe,Friendly,Win
1997-03-30,Hong Kong,Thailand,Asia,Asia,FIFA World Cup qualification,Win
1997-03-31,Bangladesh,Malaysia,Asia,Asia,FIFA World Cup qualification,Lose
1997-03-31,Luxembourg,Israel,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-31,Malta,Slovakia,Europe,Europe,FIFA World Cup qualification,Lose
1997-03-31,Saudi Arabia,Chinese Taipei,Asia,Asia,FIFA World Cup qualification,Win
1997-04-01,India,China PR,Asia,Asia,Nehru Cup,Draw
1997-04-02,Albania,Germany,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Azerbaijan,Finland,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Barbados,Grenada,North America,North America,CFU Caribbean Cup qualification,Draw
1997-04-02,Bolivia,Argentina,South America,South America,FIFA World Cup qualification,Win
1997-04-02,Bosnia and Herzegovina,Greece,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,Brazil,Chile,South America,South America,Friendly,Win
1997-04-02,Bulgaria,Cyprus,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Croatia,Slovenia,Europe,Europe,FIFA World Cup qualification,Draw
1997-04-02,France,Sweden,Europe,Europe,Friendly,Win
1997-04-02,Hungary,Australia,Europe,Oceania,Friendly,Lose
1997-04-02,Lithuania,Romania,Europe,Europe,FIFA World Cup qualification,Lose
1997-04-02,North Macedonia,Republic of Ireland,Europe,Europe,FIFA World Cup qualification,Win
1997-04-02,Paraguay,Colombia,South America,South America,FIFA World Cup qualification,Win
1997-04-02,Peru,Ecuador,South America,South America,FIFA World Cup qualification,Draw
